"CHNL_ID"|"CHNL_NM"|"CHNL_VAL"|"PARENT_ID"|"PARENT_NM"|"PARENT_FULL_ADDR"|"CHILD_ID"|"CHILD_NM"|"CHILD_FULL_ADDR"|"PFZ_MKT_NM"|"O_CHNL_NM_SLS"|"O_CHNL_VAL_SLS"|"O_PARENT_SLS"|"O_CHILD_SLS"|"O_CHNL_NM_GRWTH"|"O_CHNL_VAL_GRWTH"|"O_PARENT_GRWTH"|"O_CHILD_GRWTH"|"O_CHNL_NM_MKT_SHR"|"O_CHNL_VAL_MKT_SHR"|"O_PARENT_MKT_SHR"|"O_CHILD_MKT_SHR"|"O_CHNL_NM_NEW_PTNT"|"O_CHNL_VAL_NEW_PTNT"|"O_PARENT_NEW_PTNT"|"O_CHILD_NEW_PTNT"|"O_CHNL_NM_TOTAL_PTNT"|"O_CHNL_VAL_TOTAL_PTNT"|"O_PARENT_TOTAL_PTNT"|"O_CHILD_TOTAL_PTNT"|"O_CHNL_NM_NUM_HCP_TCL"|"O_CHNL_VAL_NUM_HCP_TCL"|"O_PARENT_NUM_HCP_TCL"|"O_CHILD_NUM_HCP_TCL"|"O_CHNL_NM_REACH"|"O_CHNL_VAL_REACH"|"O_PARENT_REACH"|"O_CHILD_REACH"|"O_CHNL_NM_FREQ"|"O_CHNL_VAL_FREQ"|"O_PARENT_FREQ"|"O_CHILD_FREQ"|"O_CHNL_NM_PENETRATION"|"O_CHNL_VAL_PENETRATION"|"O_PARENT_PENETRATION"|"O_CHILD_PENETRATION"|"CHNL_NM_RNK"|"CHNL_VAL_RNK"|"PARENT_RNK"|"CHILD_RNK"|"O_STD_CHNL_NM_SLS"|"O_STD_CHNL_VAL_SLS"|"O_STD_PARENT_SLS"|"O_STD_CHILD_SLS"
"Customer Segment"|"Academic"|"Academic"|"INS00000518"|"Yale New Haven Health System"|"789 HOWARD AVE, NEW HAVEN, CT 06519"|"INS00491031"|"Yale University School of Medicine"|"333 CEDAR ST, NEW HAVEN, CT 06510"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 497,868.71"|"$ 99,717.30"|"76%"|"76%"|"29%"|"-"|"10%"|"10%"|"7%"|"69%"|"75"|"75"|"2"|"0"|"838"|"838"|"36"|"9"|"553"|"553"|"33"|"1"|"54%"|"54%"|"52%"|"0%"|"3.63"|"3.63"|"2.41"|"-"|"16%"|"16%"|"21%"|"100%"|"3"|"3"|"9"|"3"|"16"|"16"|"17"|"76"
"Customer Segment"|"Academic"|"Academic"|"INS00000518"|"Yale New Haven Health System"|"789 HOWARD AVE, NEW HAVEN, CT 06519"|"INS00052353"|"Smilow Cancer Hospital Torrington"|"200 KENNEDY DR, TORRINGTON, CT 06790"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 497,868.71"|"$ 61,937.29"|"76%"|"76%"|"29%"|"-"|"10%"|"10%"|"7%"|"9%"|"75"|"75"|"2"|"1"|"838"|"838"|"36"|"6"|"553"|"553"|"33"|"5"|"54%"|"54%"|"52%"|"40%"|"3.63"|"3.63"|"2.41"|"2.00"|"16%"|"16%"|"21%"|"20%"|"3"|"3"|"9"|"4"|"16"|"16"|"17"|"47"
"Customer Segment"|"Academic"|"Academic"|"INS00000518"|"Yale New Haven Health System"|"789 HOWARD AVE, NEW HAVEN, CT 06519"|"INS00648846"|"Smilow Cancer Hospital Radiation Oncology Gamma Knife"|"35 PARK ST, NEW HAVEN, CT 06519"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 497,868.71"|"$ 32,694.12"|"76%"|"76%"|"29%"|"59%"|"10%"|"10%"|"7%"|"16%"|"75"|"75"|"2"|"0"|"838"|"838"|"36"|"4"|"553"|"553"|"33"|"2"|"54%"|"54%"|"52%"|"50%"|"3.63"|"3.63"|"2.41"|"2.00"|"16%"|"16%"|"21%"|"50%"|"3"|"3"|"9"|"5"|"16"|"16"|"17"|"25"
"Customer Segment"|"Academic"|"Academic"|"INS00000518"|"Yale New Haven Health System"|"789 HOWARD AVE, NEW HAVEN, CT 06519"|"INS00131145"|"Smilow Cancer Hospital Care Center"|"6 DEVINE ST, NORTH HAVEN, CT 06473"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 497,868.71"|"$ 20,859.72"|"76%"|"76%"|"29%"|"-77%"|"10%"|"10%"|"7%"|"3%"|"75"|"75"|"2"|"0"|"838"|"838"|"36"|"2"|"553"|"553"|"33"|"5"|"54%"|"54%"|"52%"|"80%"|"3.63"|"3.63"|"2.41"|"2.25"|"16%"|"16%"|"21%"|"20%"|"3"|"3"|"9"|"6"|"16"|"16"|"17"|"16"
"Customer Segment"|"Academic"|"Academic"|"INS00000518"|"Yale New Haven Health System"|"789 HOWARD AVE, NEW HAVEN, CT 06519"|"INS00014185"|"Yale Medical Group"|"333 CEDAR ST, NEW HAVEN, CT 06510"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 497,868.71"|"$ 16,755.75"|"76%"|"76%"|"29%"|"-65%"|"10%"|"10%"|"7%"|"4%"|"75"|"75"|"2"|"1"|"838"|"838"|"36"|"2"|"553"|"553"|"33"|"1"|"54%"|"54%"|"52%"|"100%"|"3.63"|"3.63"|"2.41"|"1.00"|"16%"|"16%"|"21%"|"100%"|"3"|"3"|"9"|"7"|"16"|"16"|"17"|"13"
"Customer Segment"|"Academic"|"Academic"|"INS00000518"|"Yale New Haven Health System"|"789 HOWARD AVE, NEW HAVEN, CT 06519"|"INS00118279"|"Smilow Cancer Hospital Guilford"|"111 GOOSE LN STE 1300, GUILFORD, CT 06437"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 497,868.71"|"$ 14,942.52"|"76%"|"76%"|"29%"|"-82%"|"10%"|"10%"|"7%"|"5%"|"75"|"75"|"2"|"0"|"838"|"838"|"36"|"2"|"553"|"553"|"33"|"3"|"54%"|"54%"|"52%"|"67%"|"3.63"|"3.63"|"2.41"|"3.00"|"16%"|"16%"|"21%"|"33%"|"3"|"3"|"9"|"8"|"16"|"16"|"17"|"11"
"Customer Segment"|"Academic"|"Academic"|"INS00000518"|"Yale New Haven Health System"|"789 HOWARD AVE, NEW HAVEN, CT 06519"|"INS00005983"|"Yale New Haven Hospital Saint Raphael Campus"|"1450 CHAPEL ST, NEW HAVEN, CT 06511"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 497,868.71"|"$ 0.00"|"76%"|"76%"|"29%"|"-"|"10%"|"10%"|"7%"|"0%"|"75"|"75"|"2"|"0"|"838"|"838"|"36"|"0"|"553"|"553"|"33"|"0"|"54%"|"54%"|"52%"|"-"|"3.63"|"3.63"|"2.41"|"-"|"16%"|"16%"|"21%"|"-"|"3"|"3"|"9"|"9"|"16"|"16"|"17"|"0"
"Customer Segment"|"Academic"|"Academic"|"INS00000518"|"Yale New Haven Health System"|"789 HOWARD AVE, NEW HAVEN, CT 06519"|"INS00759021"|"Yale University Pediatric Respiratory Medicine"|"1 PARK ST, NEW HAVEN, CT 06504"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 497,868.71"|"$ 0.00"|"76%"|"76%"|"29%"|"-"|"10%"|"10%"|"7%"|"-"|"75"|"75"|"2"|"0"|"838"|"838"|"36"|"0"|"553"|"553"|"33"|"1"|"54%"|"54%"|"52%"|"0%"|"3.63"|"3.63"|"2.41"|"-"|"16%"|"16%"|"21%"|"0%"|"3"|"3"|"9"|"9"|"16"|"16"|"17"|"0"
"Customer Segment"|"Academic"|"Academic"|"INS00000518"|"Yale New Haven Health System"|"789 HOWARD AVE, NEW HAVEN, CT 06519"|"INS00645790"|"Bendheim Cancer Center"|"77 LAFAYETTE PL, GREENWICH, CT 06830"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 497,868.71"|"$ 0.00"|"76%"|"76%"|"29%"|"-"|"10%"|"10%"|"7%"|"0%"|"75"|"75"|"2"|"0"|"838"|"838"|"36"|"0"|"553"|"553"|"33"|"1"|"54%"|"54%"|"52%"|"0%"|"3.63"|"3.63"|"2.41"|"-"|"16%"|"16%"|"21%"|"0%"|"3"|"3"|"9"|"9"|"16"|"16"|"17"|"0"
"Customer Segment"|"Academic"|"Academic"|"INS00000518"|"Yale New Haven Health System"|"789 HOWARD AVE, NEW HAVEN, CT 06519"|"INS00607821"|"Saint Francis Regional Cancer Center"|"94 WOODLAND ST, HARTFORD, CT 06105"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 497,868.71"|"$ 0.00"|"76%"|"76%"|"29%"|"-"|"10%"|"10%"|"7%"|"0%"|"75"|"75"|"2"|"0"|"838"|"838"|"36"|"0"|"553"|"553"|"33"|"1"|"54%"|"54%"|"52%"|"100%"|"3.63"|"3.63"|"2.41"|"5.00"|"16%"|"16%"|"21%"|"0%"|"3"|"3"|"9"|"9"|"16"|"16"|"17"|"0"
"Customer Segment"|"Academic"|"Academic"|"INS00000518"|"Yale New Haven Health System"|"789 HOWARD AVE, NEW HAVEN, CT 06519"|"INS00006850"|"Bridgeport Hospital"|"267 GRANT ST, BRIDGEPORT, CT 06610"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 497,868.71"|"$ 0.00"|"76%"|"76%"|"29%"|"-100%"|"10%"|"10%"|"7%"|"-"|"75"|"75"|"2"|"0"|"838"|"838"|"36"|"0"|"553"|"553"|"33"|"1"|"54%"|"54%"|"52%"|"0%"|"3.63"|"3.63"|"2.41"|"-"|"16%"|"16%"|"21%"|"0%"|"3"|"3"|"9"|"9"|"16"|"16"|"17"|"0"
"Customer Segment"|"Academic"|"Academic"|"INS00000518"|"Yale New Haven Health System"|"789 HOWARD AVE, NEW HAVEN, CT 06519"|"INS00557018"|"Smilow Cancer Hospital Care Center"|"240 INDIAN RIVER RD STE A1, ORANGE, CT 06477"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 497,868.71"|"$ 0.00"|"76%"|"76%"|"29%"|"-"|"10%"|"10%"|"7%"|"0%"|"75"|"75"|"2"|"0"|"838"|"838"|"36"|"0"|"553"|"553"|"33"|"1"|"54%"|"54%"|"52%"|"0%"|"3.63"|"3.63"|"2.41"|"-"|"16%"|"16%"|"21%"|"0%"|"3"|"3"|"9"|"9"|"16"|"16"|"17"|"0"
"Customer Segment"|"Academic"|"Academic"|"INS00000518"|"Yale New Haven Health System"|"789 HOWARD AVE, NEW HAVEN, CT 06519"|"INS00125612"|"The Harold Leever Regional Cancer Center"|"1075 CHASE PKWY STE B, WATERBURY, CT 06708"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 497,868.71"|"$ 0.00"|"76%"|"76%"|"29%"|"-"|"10%"|"10%"|"7%"|"0%"|"75"|"75"|"2"|"0"|"838"|"838"|"36"|"0"|"553"|"553"|"33"|"3"|"54%"|"54%"|"52%"|"67%"|"3.63"|"3.63"|"2.41"|"2.00"|"16%"|"16%"|"21%"|"0%"|"3"|"3"|"9"|"9"|"16"|"16"|"17"|"0"
"Customer Segment"|"Academic"|"Academic"|"INS00000518"|"Yale New Haven Health System"|"789 HOWARD AVE, NEW HAVEN, CT 06519"|"INS00006849"|"Yale-New Haven Hospital"|"20 YORK ST, NEW HAVEN, CT 06510"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 497,868.71"|"$ 0.00"|"76%"|"76%"|"29%"|"-100%"|"10%"|"10%"|"7%"|"0%"|"75"|"75"|"2"|"0"|"838"|"838"|"36"|"0"|"553"|"553"|"33"|"1"|"54%"|"54%"|"52%"|"100%"|"3.63"|"3.63"|"2.41"|"4.00"|"16%"|"16%"|"21%"|"0%"|"3"|"3"|"9"|"9"|"16"|"16"|"17"|"0"
"Customer Segment"|"Academic"|"Academic"|"INS00000518"|"Yale New Haven Health System"|"789 HOWARD AVE, NEW HAVEN, CT 06519"|"INS00607865"|"Smilow Cancer Hospital Care Center Derby"|"350 SEYMOUR AVE STE 6, DERBY, CT 06418"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 497,868.71"|"$ 0.00"|"76%"|"76%"|"29%"|"-"|"10%"|"10%"|"7%"|"0%"|"75"|"75"|"2"|"0"|"838"|"838"|"36"|"0"|"553"|"553"|"33"|"1"|"54%"|"54%"|"52%"|"100%"|"3.63"|"3.63"|"2.41"|"1.00"|"16%"|"16%"|"21%"|"0%"|"3"|"3"|"9"|"9"|"16"|"16"|"17"|"0"
"Customer Segment"|"Academic"|"Academic"|"INS00000303"|"New York Presbyterian Healthcare System"|"525 E 68TH ST, NEW YORK, NY 10065"|"INS00005491"|"NewYork-Presbyterian Weill Cornell Medical Center"|"525 E 68TH ST, NEW YORK, NY 10065"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 380,173.21"|"$ 151,398.45"|"76%"|"76%"|"26%"|"118%"|"10%"|"10%"|"6%"|"8%"|"75"|"75"|"1"|"1"|"838"|"838"|"33"|"12"|"553"|"553"|"26"|"5"|"54%"|"54%"|"54%"|"20%"|"3.63"|"3.63"|"3.00"|"4.00"|"16%"|"16%"|"15%"|"20%"|"3"|"3"|"10"|"1"|"16"|"16"|"13"|"100"
"Customer Segment"|"Academic"|"Academic"|"INS00000303"|"New York Presbyterian Healthcare System"|"525 E 68TH ST, NEW YORK, NY 10065"|"INS00089964"|"GYN Oncology Clinic"|"161 FORT WASHINGTON AVE STE 837, NEW YORK, NY 10032"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 380,173.21"|"$ 120,577.05"|"76%"|"76%"|"26%"|"43%"|"10%"|"10%"|"6%"|"16%"|"75"|"75"|"1"|"0"|"838"|"838"|"33"|"11"|"553"|"553"|"26"|"1"|"54%"|"54%"|"54%"|"100%"|"3.63"|"3.63"|"3.00"|"5.00"|"16%"|"16%"|"15%"|"100%"|"3"|"3"|"10"|"2"|"16"|"16"|"13"|"80"
"Customer Segment"|"Academic"|"Academic"|"INS00000303"|"New York Presbyterian Healthcare System"|"525 E 68TH ST, NEW YORK, NY 10065"|"INS00005493"|"NewYork Presbyterian Queens"|"56 MAIN ST, FLUSHING, NY 11355"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 380,173.21"|"$ 66,478.20"|"76%"|"76%"|"26%"|"9%"|"10%"|"10%"|"6%"|"48%"|"75"|"75"|"1"|"0"|"838"|"838"|"33"|"6"|"553"|"553"|"26"|"1"|"54%"|"54%"|"54%"|"100%"|"3.63"|"3.63"|"3.00"|"3.00"|"16%"|"16%"|"15%"|"100%"|"3"|"3"|"10"|"3"|"16"|"16"|"13"|"44"
"Customer Segment"|"Academic"|"Academic"|"INS00000303"|"New York Presbyterian Healthcare System"|"525 E 68TH ST, NEW YORK, NY 10065"|"INS00616789"|"Herbert Irving Dvision of Hematology, Blood and Marrow Transplant"|"161 FORT WASHINGTON AVE, NEW YORK, NY 10032"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 380,173.21"|"$ 41,719.50"|"76%"|"76%"|"26%"|"-12%"|"10%"|"10%"|"6%"|"2%"|"75"|"75"|"1"|"0"|"838"|"838"|"33"|"4"|"553"|"553"|"26"|"7"|"54%"|"54%"|"54%"|"57%"|"3.63"|"3.63"|"3.00"|"3.50"|"16%"|"16%"|"15%"|"14%"|"3"|"3"|"10"|"4"|"16"|"16"|"13"|"28"
"Customer Segment"|"Academic"|"Academic"|"INS00000303"|"New York Presbyterian Healthcare System"|"525 E 68TH ST, NEW YORK, NY 10065"|"INS00738106"|"New York Hospital Queens Occupational and Physical Therapy"|"5645 MAIN ST # 4N, FLUSHING, NY 11355"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 380,173.21"|"$ 0.00"|"76%"|"76%"|"26%"|"-100%"|"10%"|"10%"|"6%"|"-"|"75"|"75"|"1"|"0"|"838"|"838"|"33"|"0"|"553"|"553"|"26"|"1"|"54%"|"54%"|"54%"|"100%"|"3.63"|"3.63"|"3.00"|"1.00"|"16%"|"16%"|"15%"|"0%"|"3"|"3"|"10"|"5"|"16"|"16"|"13"|"0"
"Customer Segment"|"Academic"|"Academic"|"INS00000303"|"New York Presbyterian Healthcare System"|"525 E 68TH ST, NEW YORK, NY 10065"|"INS00002252"|"Wyckoff Heights Medical Center"|"374 STOCKHOLM ST, BROOKLYN, NY 11237"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 380,173.21"|"$ 0.00"|"76%"|"76%"|"26%"|"-"|"10%"|"10%"|"6%"|"0%"|"75"|"75"|"1"|"0"|"838"|"838"|"33"|"0"|"553"|"553"|"26"|"2"|"54%"|"54%"|"54%"|"100%"|"3.63"|"3.63"|"3.00"|"2.00"|"16%"|"16%"|"15%"|"0%"|"3"|"3"|"10"|"5"|"16"|"16"|"13"|"0"
"Customer Segment"|"Academic"|"Academic"|"INS00000303"|"New York Presbyterian Healthcare System"|"525 E 68TH ST, NEW YORK, NY 10065"|"INS00367704"|"New York Presbyterian Morgan Stanley Childrens Hospital"|"3959 BROADWAY, NEW YORK, NY 10032"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 380,173.21"|"$ 0.00"|"76%"|"76%"|"26%"|"-"|"10%"|"10%"|"6%"|"-"|"75"|"75"|"1"|"0"|"838"|"838"|"33"|"0"|"553"|"553"|"26"|"1"|"54%"|"54%"|"54%"|"0%"|"3.63"|"3.63"|"3.00"|"-"|"16%"|"16%"|"15%"|"0%"|"3"|"3"|"10"|"5"|"16"|"16"|"13"|"0"
"Customer Segment"|"Academic"|"Academic"|"INS00000303"|"New York Presbyterian Healthcare System"|"525 E 68TH ST, NEW YORK, NY 10065"|"INS00005424"|"NewYork-Presbyterian Lower Manhattan Hospital"|"170 WILLIAM ST, NEW YORK, NY 10038"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 380,173.21"|"$ 0.00"|"76%"|"76%"|"26%"|"-"|"10%"|"10%"|"6%"|"0%"|"75"|"75"|"1"|"0"|"838"|"838"|"33"|"0"|"553"|"553"|"26"|"1"|"54%"|"54%"|"54%"|"100%"|"3.63"|"3.63"|"3.00"|"2.00"|"16%"|"16%"|"15%"|"0%"|"3"|"3"|"10"|"5"|"16"|"16"|"13"|"0"
"Customer Segment"|"Academic"|"Academic"|"INS00000303"|"New York Presbyterian Healthcare System"|"525 E 68TH ST, NEW YORK, NY 10065"|"INS00767445"|"ColumbiaDoctors"|"630 W 168TH ST, NEW YORK, NY 10032"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 380,173.21"|"$ 0.00"|"76%"|"76%"|"26%"|"-"|"10%"|"10%"|"6%"|"-"|"75"|"75"|"1"|"0"|"838"|"838"|"33"|"0"|"553"|"553"|"26"|"1"|"54%"|"54%"|"54%"|"0%"|"3.63"|"3.63"|"3.00"|"-"|"16%"|"16%"|"15%"|"0%"|"3"|"3"|"10"|"5"|"16"|"16"|"13"|"0"
"Customer Segment"|"Academic"|"Academic"|"INS00000303"|"New York Presbyterian Healthcare System"|"525 E 68TH ST, NEW YORK, NY 10065"|"INS00122535"|"Weill Cornell Internal Medicine Associates"|"505 E 70TH ST FL 4, NEW YORK, NY 10021"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 380,173.21"|"$ 0.00"|"76%"|"76%"|"26%"|"-"|"10%"|"10%"|"6%"|"-"|"75"|"75"|"1"|"0"|"838"|"838"|"33"|"0"|"553"|"553"|"26"|"1"|"54%"|"54%"|"54%"|"0%"|"3.63"|"3.63"|"3.00"|"-"|"16%"|"16%"|"15%"|"0%"|"3"|"3"|"10"|"5"|"16"|"16"|"13"|"0"
"Customer Segment"|"Academic"|"Academic"|"INS00000303"|"New York Presbyterian Healthcare System"|"525 E 68TH ST, NEW YORK, NY 10065"|"INS00782330"|"Weill Cornell Medical College Hematology Oncology"|"520 E 70TH ST # 341, NEW YORK, NY 10021"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 380,173.21"|"$ 0.00"|"76%"|"76%"|"26%"|"-"|"10%"|"10%"|"6%"|"0%"|"75"|"75"|"1"|"0"|"838"|"838"|"33"|"0"|"553"|"553"|"26"|"5"|"54%"|"54%"|"54%"|"60%"|"3.63"|"3.63"|"3.00"|"3.00"|"16%"|"16%"|"15%"|"0%"|"3"|"3"|"10"|"5"|"16"|"16"|"13"|"0"
"Customer Segment"|"Academic"|"Academic"|"INS00000443"|"University of Kansas Medical Center"|"3901 RAINBOW BLVD STE 1215, KANSAS CITY, KS 66103"|"INS00006506"|"The University of Kansas Hospital"|"3901 RAINBOW BLVD, KANSAS CITY, KS 66103"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 352,083.87"|"$ 330,211.05"|"76%"|"76%"|"24%"|"19%"|"10%"|"10%"|"11%"|"14%"|"75"|"75"|"1"|"0"|"838"|"838"|"5"|"0"|"553"|"553"|"9"|"2"|"54%"|"54%"|"100%"|"100%"|"3.63"|"3.63"|"7.56"|"4.50"|"16%"|"16%"|"0%"|"0%"|"3"|"3"|"11"|"1"|"16"|"16"|"12"|"100"
"Customer Segment"|"Academic"|"Academic"|"INS00000443"|"University of Kansas Medical Center"|"3901 RAINBOW BLVD STE 1215, KANSAS CITY, KS 66103"|"INS00530391"|"University of Kansas Hospital Cancer Center and Medical Pavilion"|"2330 SHAWNEE MISSION PKWY STE 210, WESTWOOD, KS 66205"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 352,083.87"|"$ 21,872.82"|"76%"|"76%"|"24%"|"193%"|"10%"|"10%"|"11%"|"3%"|"75"|"75"|"1"|"1"|"838"|"838"|"5"|"5"|"553"|"553"|"9"|"7"|"54%"|"54%"|"100%"|"100%"|"3.63"|"3.63"|"7.56"|"8.43"|"16%"|"16%"|"0%"|"0%"|"3"|"3"|"11"|"2"|"16"|"16"|"12"|"0"
"Customer Segment"|"Academic"|"Academic"|"INS00488385"|"Washington University School of Medicine"|"660 S EUCLID AVE, SAINT LOUIS, MO 63110"|"INS00277659"|"Alvin J Siteman Cancer Center"|"4921 PARKVIEW PL, SAINT LOUIS, MO 63110"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 329,994.67"|"$ 160,904.32"|"76%"|"76%"|"4%"|"17%"|"10%"|"10%"|"6%"|"6%"|"75"|"75"|"2"|"1"|"838"|"838"|"36"|"17"|"553"|"553"|"11"|"7"|"54%"|"54%"|"91%"|"86%"|"3.63"|"3.63"|"3.80"|"3.50"|"16%"|"16%"|"45%"|"43%"|"3"|"3"|"12"|"1"|"16"|"16"|"11"|"100"
"Customer Segment"|"Academic"|"Academic"|"INS00488385"|"Washington University School of Medicine"|"660 S EUCLID AVE, SAINT LOUIS, MO 63110"|"INS00235070"|"Washington University School of Medicine Campus, Department of Psychiatry"|"4940 CHILDRENS PL, SAINT LOUIS, MO 63110"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 329,994.67"|"$ 105,881.70"|"76%"|"76%"|"4%"|"170%"|"10%"|"10%"|"6%"|"37%"|"75"|"75"|"2"|"0"|"838"|"838"|"36"|"10"|"553"|"553"|"11"|"1"|"54%"|"54%"|"91%"|"100%"|"3.63"|"3.63"|"3.80"|"4.00"|"16%"|"16%"|"45%"|"100%"|"3"|"3"|"12"|"2"|"16"|"16"|"11"|"66"
"Customer Segment"|"Academic"|"Academic"|"INS00488385"|"Washington University School of Medicine"|"660 S EUCLID AVE, SAINT LOUIS, MO 63110"|"INS00491078"|"Washington University School of Medicine"|"660 S EUCLID AVE, SAINT LOUIS, MO 63110"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 329,994.67"|"$ 63,208.65"|"76%"|"76%"|"4%"|"-38%"|"10%"|"10%"|"6%"|"3%"|"75"|"75"|"2"|"1"|"838"|"838"|"36"|"9"|"553"|"553"|"11"|"2"|"54%"|"54%"|"91%"|"100%"|"3.63"|"3.63"|"3.80"|"4.00"|"16%"|"16%"|"45%"|"50%"|"3"|"3"|"12"|"3"|"16"|"16"|"11"|"39"
"Customer Segment"|"Academic"|"Academic"|"INS00488385"|"Washington University School of Medicine"|"660 S EUCLID AVE, SAINT LOUIS, MO 63110"|"INS00117914"|"Siteman Cancer Center"|"10 BARNES WEST DR STE 100, SAINT LOUIS, MO 63141"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 329,994.67"|"$ 0.00"|"76%"|"76%"|"4%"|"-100%"|"10%"|"10%"|"6%"|"0%"|"75"|"75"|"2"|"0"|"838"|"838"|"36"|"0"|"553"|"553"|"11"|"0"|"54%"|"54%"|"91%"|"-"|"3.63"|"3.63"|"3.80"|"-"|"16%"|"16%"|"45%"|"-"|"3"|"3"|"12"|"4"|"16"|"16"|"11"|"0"
"Customer Segment"|"Academic"|"Academic"|"INS00488385"|"Washington University School of Medicine"|"660 S EUCLID AVE, SAINT LOUIS, MO 63110"|"INS00679749"|"Siteman Cancer Center"|"5225 MID AMERICA PLZ, SAINT LOUIS, MO 63129"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 329,994.67"|"$ 0.00"|"76%"|"76%"|"4%"|"-"|"10%"|"10%"|"6%"|"0%"|"75"|"75"|"2"|"0"|"838"|"838"|"36"|"0"|"553"|"553"|"11"|"1"|"54%"|"54%"|"91%"|"100%"|"3.63"|"3.63"|"3.80"|"5.00"|"16%"|"16%"|"45%"|"0%"|"3"|"3"|"12"|"4"|"16"|"16"|"11"|"0"
"Customer Segment"|"Academic"|"Academic"|"INS00000362"|"UF Health"|"1600 SW ARCHER RD, GAINESVILLE, FL 32610"|"INS00006009"|"Shands Healthcare"|"1600 SW ARCHER RD, GAINESVILLE, FL 32610"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 231,754.45"|"$ 149,593.21"|"76%"|"76%"|"373%"|"2,474%"|"10%"|"10%"|"10%"|"29%"|"75"|"75"|"5"|"4"|"838"|"838"|"28"|"17"|"553"|"553"|"22"|"9"|"54%"|"54%"|"50%"|"22%"|"3.63"|"3.63"|"2.64"|"1.00"|"16%"|"16%"|"14%"|"22%"|"3"|"3"|"13"|"1"|"16"|"16"|"8"|"100"
"Customer Segment"|"Academic"|"Academic"|"INS00000362"|"UF Health"|"1600 SW ARCHER RD, GAINESVILLE, FL 32610"|"INS00550148"|"UF Health Oncology Baymeadows"|"7751 BAYMEADOWS RD E STE 205, JACKSONVILLE, FL 32256"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 231,754.45"|"$ 82,161.24"|"76%"|"76%"|"373%"|"90%"|"10%"|"10%"|"10%"|"19%"|"75"|"75"|"5"|"1"|"838"|"838"|"28"|"11"|"553"|"553"|"22"|"1"|"54%"|"54%"|"50%"|"100%"|"3.63"|"3.63"|"2.64"|"5.00"|"16%"|"16%"|"14%"|"100%"|"3"|"3"|"13"|"2"|"16"|"16"|"8"|"55"
"Customer Segment"|"Academic"|"Academic"|"INS00000362"|"UF Health"|"1600 SW ARCHER RD, GAINESVILLE, FL 32610"|"INS00781036"|"UF Health Oncology La Villa"|"425 N LEE ST STE 204, JACKSONVILLE, FL 32204"|"CML"|"$ 12,566,739.26"|"$ 12,566,739.26"|"$ 231,754.45"|"$ 0.00"|"76%"|"76%"|"373%"|"-"|"10%"|"10%"|"10%"|"0%"|"75"|"75"|"5"|"0"|"838"|"838"|"28"|"0"|"553"|"553"|"22"|"4"|"54%"|"54%"|"50%"|"75%"|"3.63"|"3.63"|"2.64"|"2.67"|"16%"|"16%"|"14%"|"0%"|"3"|"3"|"13"|"3"|"16"|"16"|"8"|"0"
